name,latitude,longitude,避難対象_洪水,避難対象_崖崩れ、土石流及び地滑り,避難対象_高潮,避難対象_地震,避難対象_津波,避難対象_大規模な火事,避難対象_内水氾濫,避難対象_火山現象,エレベーター有/避難スペースが１階,スロープ等,点字ブロック,だれでもトイレ,その他
東村山第二中学校,35.769759,139.474554,1,1,0,1,0,0,0,0,1,1,0,1,
東村山第三中学校,35.747774,139.476839,1,1,0,1,0,0,0,0,1,1,0,1,
東村山第四中学校,35.763828,139.453478,1,1,0,1,0,0,0,0,1,0,0,1,
東村山第五中学校,35.760394,139.481083,1,1,0,1,0,0,0,0,0,1,0,1,
東村山第六中学校,35.7698182,139.4880042,0,1,0,1,0,0,0,0,1,1,0,1,
東村山第七中学校,35.7556209,139.4574165,1,1,0,1,0,0,0,0,1,1,0,1,
所沢市立北秋津小学校,35.783476,139.479936,0,0,0,0,0,0,0,0,0,0,0,0,
所沢市立松井小学校,35.789299,139.489706,1,0,0,0,0,0,0,0,0,0,0,0,
国分寺市立第一小学校校庭,35.692616,139.484446,1,1,0,1,0,1,1,0,0,1,0,1,
国分寺市立第二小学校校庭,35.708013,139.444321,1,1,0,1,0,1,1,0,1,1,1,1,誰でもトイレ内にオストメイト設備
国分寺市立第三小学校校庭,35.708038,139.477447,1,1,0,1,0,1,1,0,0,1,0,1,
国分寺市立第四小学校校庭,35.695898,139.470049,1,1,0,1,0,1,1,0,1,1,1,1,自動ドア
国分寺市立第五小学校校庭,35.703924,139.459213,1,1,0,1,0,1,1,0,0,0,0,1,
国分寺市立第六小学校校庭,35.714387,139.454825,0,1,0,1,0,1,0,0,0,0,0,1,
国分寺市立第七小学校校庭,35.703617,139.483799,0,1,0,1,0,1,0,0,0,0,0,1,
国分寺市立第八小学校校庭,35.716402,139.432832,1,1,0,1,0,1,1,0,0,0,0,1,
国分寺市立第九小学校校庭,35.707451,139.464444,1,1,0,1,0,1,1,0,0,0,0,1,
国分寺市立第十小学校校庭,35.708322,139.454179,0,1,0,1,0,1,0,0,0,1,0,1,
国分寺市立第一中学校校庭,35.712193,139.465727,1,1,0,1,0,1,1,0,0,0,0,1,
国分寺市立第二中学校校庭,35.704111,139.482763,0,1,0,1,0,1,1,0,0,1,0,1,
国分寺市立第三中学校校庭,35.710898,139.438396,1,1,0,1,0,1,1,0,0,1,0,1,
国分寺市立第四中学校校庭,35.69054,139.470472,0,1,0,1,0,1,0,0,1,1,0,1,自動ドア
国分寺市立第五中学校校庭,35.714036,139.452738,0,1,0,1,0,1,0,0,0,0,0,1,オストメイト設備付トイレ・自動ドアトイレ・大型ベッド付トイレ
東京都立国分寺高校校庭,35.712265,139.447784,0,1,0,1,0,1,0,0,1,1,1,1,
東京経済大学構内,35.699747,139.49016,1,0,0,1,0,1,1,0,1,1,1,1,
早稲田実業学校,35.701236,139.486309,1,1,0,1,0,1,1,0,0,0,0,0,
史跡武蔵国分寺僧寺跡一帯,35.692359,139.471826,1,1,0,1,0,1,1,0,0,0,0,0,
都立武蔵国分寺公園,35.69779104,139.4705938,1,1,0,1,0,1,1,0,0,0,0,0,
都立殿ヶ谷戸庭園西側公園,35.698338,139.48142,1,1,0,1,0,1,1,0,0,0,0,0,
泉町多喜窪公園,35.696847,139.464624,1,1,0,1,0,1,1,0,0,0,0,0,
けやき公園・小平南高校一帯,35.71184536,139.4742637,1,1,0,1,0,1,1,0,0,0,0,0,
小平市中央公園,35.722617,139.462574,1,1,0,1,0,1,1,0,0,0,0,0,
情報通信研究機構・東京学芸大学一帯,35.70642707,139.4879248,1,1,0,1,0,1,1,0,0,0,0,0,
内藤地域センター,35.697758,139.455521,1,1,0,0,0,1,1,0,1,0,0,1,自動ドア
いずみホール,35.698803,139.465012,1,1,0,1,0,1,1,0,0,0,0,1,ベビーシート・自動ドア
本町・南町地域センター,35.700047,139.478043,1,1,0,1,0,1,1,0,1,0,0,1,ベビーシート・自動ドア
cocobunjiプラザ,35.700687,139.480453,1,1,0,1,0,1,1,0,1,0,0,1,ベビーシート
本多公民館,35.70531,139.48272,1,1,0,1,0,1,1,0,1,0,0,1,オストメイト設備付トイレ・ベビーシート付トイレ・自動ドア
恋ヶ窪公民館,35.70775,139.46425,1,1,0,1,0,1,1,0,0,0,0,1,ベビーシート付トイレ・自動ドア
ひかりプラザ,35.70249,139.44457,1,1,0,1,0,1,1,0,1,1,0,1,ベビーシート付トイレ・自動ドア
いずみプラザ,35.69636,139.46864,1,1,0,1,0,1,1,0,1,0,0,1,ベビーシート・自動ドア
都立立川国際中等教育学校周辺,35.7026076,139.4280389,0,0,0,1,0,1,0,0,0,0,0,0,
一橋大学構内,35.69329853,139.4428601,0,0,0,1,0,1,0,0,0,0,0,0,
中央郵政研修センター,35.69123955,139.4326587,0,0,0,1,0,1,0,0,0,0,0,0,
谷保第三公園周辺,35.6855873,139.4437883,0,0,0,1,0,1,0,0,0,0,0,0,
東京女子体育大学構内,35.6888756,139.4272617,0,0,0,1,0,1,0,0,0,0,0,0,
多摩川河川敷公園,35.679315,139.422433,0,0,0,1,0,1,0,0,0,0,0,0,
国立高等学校,35.68819,139.44834,1,0,0,0,0,0,1,0,0,0,0,0,
第五商業高等学校,35.68906,139.43994,1,0,0,0,0,0,1,0,0,1,0,1,
福生第一小学校,35.74222311,139.3255897,1,1,0,1,0,0,0,0,0,1,0,1,
福生第二小学校,35.72419472,139.336336,1,1,0,1,0,0,0,0,0,1,0,1,
福生第三小学校,35.73606157,139.3355015,1,1,0,1,0,0,0,0,1,1,0,1,
福生第四小学校,35.74524742,139.3221197,1,1,0,1,0,0,0,0,0,1,0,1,
福生第五小学校,35.72101563,139.3319288,0,0,0,1,0,0,0,0,0,1,0,1,
福生第六小学校,35.74885205,139.3275633,1,1,0,1,0,0,0,0,0,1,0,1,
福生第七小学校,35.73216567,139.3277192,0,0,0,1,0,0,0,0,0,1,0,1,
福生第一中学校,35.73089594,139.3374113,1,1,0,1,0,0,0,0,1,1,0,1,
福生第二中学校,35.75187584,139.3267878,1,1,0,1,0,0,0,0,1,1,0,1,
福生第三中学校,35.72927577,139.3315981,0,0,0,1,0,0,0,0,1,1,0,1,
都立福生高等学校,35.7367116,139.3221464,0,1,0,1,0,0,0,0,1,0,0,1,
都立多摩工業高等学校,35.7160119,139.3387463,1,1,0,1,0,0,0,0,1,0,0,1,
加美平公園,35.7507546,139.3271651,1,1,0,1,0,0,0,0,0,0,0,0,
もくせい公園,35.7433667,139.3304985,1,1,0,1,0,0,0,0,0,0,0,0,
わらつけ公園,35.743814,139.336704,1,1,0,1,0,0,0,0,0,0,0,0,
福生公園,35.7337513,139.337104,1,1,0,1,0,0,0,0,0,0,0,0,
福東公園,35.723233,139.349437,1,1,0,1,0,0,0,0,0,0,0,0,
明神下公園,35.7240162,139.3304743,0,1,0,1,0,0,0,0,0,0,0,0,
睦公園,35.720249,139.338648,1,1,0,1,0,0,0,0,0,0,0,0,
牛一公園,35.734841,139.331141,1,1,0,1,0,0,0,0,0,0,0,0,
ひふみ公園,35.7393949,139.329357,1,1,0,1,0,0,0,0,0,0,0,0,
原ヶ谷戸児童公園,35.7415642,139.3344483,1,1,0,1,0,0,0,0,0,0,0,0,
フレンドシップパーク,35.739014,139.338292,1,1,0,1,0,0,0,0,0,0,0,0,
熊牛公園,35.731954,139.335119,1,1,0,1,0,0,0,0,0,0,0,0,
武蔵野台東公園,35.7470857,139.3329038,1,1,0,1,0,0,0,0,0,0,0,0,
福東少年野球場,35.7228947,139.3508896,1,1,0,1,0,0,0,0,0,0,0,0,
福栄ミレニアムパーク,35.730527,139.340548,1,1,0,1,0,0,0,0,0,0,0,0,
福東トモダチ公園,35.725253,139.351761,1,1,0,1,0,0,0,0,0,0,0,0,
玉川上水緑地日光橋公園,35.723492,139.343048,1,1,0,1,0,0,0,0,0,0,0,0,
みずくらいど公園,35.723492,139.343048,1,1,0,1,0,0,0,0,0,0,0,0,
多摩川緑地福生南公園,35.7197612,139.3308995,0,0,0,1,0,1,0,0,0,0,0,0,
多摩川緑地福生柳山公園,35.738942,139.319397,0,1,0,1,0,1,0,0,0,0,0,0,
多摩川緑地福生かに坂公園,35.744247,139.317982,0,0,0,1,0,1,0,0,0,0,0,0,
多摩川中央公園,35.728024,139.327591,0,1,0,1,0,1,0,0,0,0,0,0,
狛江第一小学校,35.6371889,139.5779019,1,1,0,1,0,0,1,0,0,1,1,1,
狛江第三小学校,35.6281016,139.5850546,1,1,0,1,0,0,1,0,1,1,1,1,
狛江第五小学校,35.6438879,139.5818065,1,1,0,1,0,0,1,0,0,1,0,1,
狛江第六小学校,35.6245828,139.5852048,1,1,0,1,0,0,1,0,0,1,0,1,
和泉小学校,35.6347199,139.5683199,1,1,0,1,0,0,1,0,1,1,1,1,自動ドア
緑野小学校,35.6416993,139.5710301,1,1,0,1,0,0,1,0,1,1,1,1,
狛江第一中学校,35.6411244,139.5777988,1,1,0,1,0,0,1,0,1,1,1,1,
狛江第二中学校,35.627224,139.5832687,1,1,0,1,0,0,1,0,1,1,1,1,自動ドア
狛江第三中学校,35.6299513,139.5745223,1,1,0,1,0,0,1,0,1,1,1,1,
狛江第四中学校,35.6454682,139.5821453,1,1,0,1,0,0,1,0,1,1,1,1,
市民グランド,35.6404412,139.5792237,0,1,0,1,0,0,0,0,0,0,0,1,
西和泉グランド,35.639091,139.565356,0,1,0,1,0,0,0,0,0,0,0,0,
前原公園,35.6448461,139.5700772,0,1,0,1,0,0,0,0,0,0,0,1,
都営団地（公園）,35.6437851,139.5704106,0,1,0,1,0,0,0,0,0,1,0,0,
多摩川住宅（公園）,35.63723,139.563672,0,1,0,1,0,0,0,0,0,0,0,0,
上和泉地域センター,35.645229,139.567988,1,1,0,0,0,0,1,0,1,1,1,1,自動ドア・オストメイト設備・補聴設備
都立狛江高等学校,35.6274323,139.5705618,0,1,0,1,0,0,1,0,0,1,0,1,
多摩川左岸一帯,35.62441938,139.5725885,0,1,0,1,0,0,0,0,0,1,0,0,
西河原公園,35.632729,139.567065,0,1,0,1,0,0,0,0,0,1,1,1,
防衛省共済組合狛江スポーツセンター,35.6322898,139.5684839,0,1,0,1,0,0,0,0,0,0,0,0,
狛江こだま幼稚園,35.6375916,139.5686724,0,1,0,1,0,0,0,0,1,1,0,1,
狛江みずほ幼稚園,35.6265214,139.5902486,0,1,0,1,0,0,0,0,1,1,0,0,授乳室・オストメイト設備・大型ベッド・ベビーベッド
子鹿幼稚園,35.6461014,139.5846116,0,1,0,1,0,0,0,0,1,1,0,1,
中央公民館,35.635065,139.578162,1,1,0,0,0,0,1,0,1,1,1,1,
ユニディ狛江店（駐車場）,35.643294,139.570692,1,1,0,1,0,0,1,0,0,0,0,0,
ニトリ狛江ショッピングセンター（駐車場）,35.632608,139.5877,1,1,0,1,0,0,1,0,0,0,0,0,
上仲原公園,35.7418475,139.4436363,0,0,0,1,0,1,0,0,0,0,0,0,
桜が丘市民広場,35.735587,139.426027,0,0,0,1,0,1,0,0,0,0,0,0,
東大和南公園,35.7335122,139.424591,0,0,0,1,0,1,0,0,0,0,0,0,
都立東大和南高校,35.73194843,139.423397,0,0,0,1,0,1,0,0,0,0,0,0,
都立東大和高校,35.74522096,139.4245604,0,0,0,1,0,1,0,0,0,0,0,0,
東大和市立第一中学校,35.75135,139.428,0,0,0,1,0,1,0,0,0,0,0,0,
東大和市立第二中学校,35.7396087,139.4286173,0,0,0,1,0,1,0,0,0,0,0,0,
東大和市立第三中学校,35.74432352,139.441756,0,0,0,1,0,1,0,0,0,0,0,0,
東大和市立第四中学校,35.74492883,139.4182849,0,0,0,1,0,1,0,0,0,0,0,0,
東大和市立第五中学校,35.74821842,139.4169349,0,0,0,1,0,1,0,0,0,1,0,0,
東大和市立第一小学校,35.7514103,139.425981,0,0,0,1,0,1,0,0,0,1,0,0,
東大和市立第二小学校,35.73845685,139.4294883,0,0,0,1,0,1,0,0,0,1,0,0,
東大和市立第三小学校,35.74007412,139.4463788,0,0,0,1,0,1,0,0,0,0,0,0,
東大和市立第四小学校,35.74858902,139.4411259,0,0,0,1,0,1,0,0,0,1,0,0,
東大和市立第五小学校,35.7407449,139.4408492,0,0,0,1,0,1,0,0,0,0,0,0,
東大和市立第六小学校,35.74446055,139.4434768,0,0,0,1,0,1,0,0,0,0,0,0,
東大和市立第七小学校,35.75024213,139.414687,0,0,0,1,0,1,0,0,0,0,0,0,
東大和市立第八小学校,35.74138934,139.4224917,0,0,0,1,0,1,0,0,0,0,0,0,
東大和市立第九小学校,35.75193108,139.4199425,0,0,0,1,0,1,0,0,0,0,0,0,
東大和市立第十小学校,35.74184104,139.4130885,0,0,0,1,0,1,0,0,0,0,0,0,
東京街道団地中央公園,35.741619,139.448044,0,0,0,1,0,1,0,0,0,0,0,0,
向原中央広場,35.739822,139.435532,0,0,0,1,0,1,0,0,0,0,0,0,
中央公園,35.774156,139.510089,1,1,0,1,0,1,1,1,0,0,0,0,
竹丘公園,35.764807,139.50601,1,1,0,1,0,1,1,1,0,0,0,0,
金山緑地公園,35.7884459,139.5220006,0,0,0,1,0,1,1,1,0,0,0,0,
神山公園,35.775909,139.531173,1,1,0,1,0,1,1,1,0,0,0,0,
下宿運動公園,35.79806844,139.5337618,0,1,0,1,0,1,1,1,0,0,0,0,
下宿第二運動公園,35.801671,139.536445,0,1,0,1,0,1,1,1,0,0,0,0,
清瀬内山運動公園,35.8042869,139.5414679,0,1,0,1,0,1,1,1,0,0,0,0,
コミュニティプラザひまわり,35.7781622,139.5387323,1,1,0,1,0,1,1,1,1,1,1,1,
都立清瀬高等学校,35.7696988,139.5148735,1,1,0,1,0,1,1,1,0,0,0,0,
都職員共済組合清瀬運動場,35.763279,139.501764,1,1,0,1,0,1,1,1,0,0,0,0,
東星学園,35.7740371,139.5018051,1,1,0,1,0,1,1,1,0,0,0,0,
日本社会事業大学,35.766493,139.507336,1,1,0,1,0,1,1,1,0,0,0,0,
明治薬科大学,35.781311,139.5065657,0,1,0,1,0,1,1,1,0,0,0,0,
国立看護大学校,35.77344366,139.5085641,1,1,0,1,0,1,1,1,0,0,0,0,
都立清瀬特別支援学校,35.76896,139.5115294,1,1,0,1,0,1,1,1,1,1,0,1,
清瀬小学校,35.78498395,139.5256729,1,1,0,1,0,1,1,1,1,1,0,0,
芝山小学校,35.77521168,139.51087,1,1,0,1,0,1,1,1,1,1,1,1,
第三小学校,35.76827667,139.510429,1,1,0,1,0,1,1,1,1,1,1,1,
第四小学校,35.78270023,139.5100041,1,1,0,1,0,1,1,1,1,1,1,1,
第六小学校,35.77156206,139.5045279,1,1,0,1,0,1,1,1,1,1,1,1,
第七小学校,35.76777983,139.5127427,1,1,0,1,0,1,1,1,1,1,1,1,
第八小学校,35.78717645,139.5310443,1,1,0,1,0,1,1,1,1,1,1,1,
第十小学校,35.77487055,139.5277113,1,1,0,1,0,1,1,1,1,1,0,1,
清明小学校,35.79642776,139.5395706,1,1,0,1,0,1,1,1,1,1,1,1,
清瀬中学校,35.78503315,139.5245573,1,1,0,1,0,1,1,1,1,1,1,1,
第二中学校,35.77283379,139.5047916,1,1,0,1,0,1,1,1,1,1,1,1,
第三中学校,35.79137367,139.5350325,1,1,0,1,0,1,1,1,1,1,1,1,
第四中学校,35.77851882,139.5077968,1,1,0,1,0,1,1,1,1,1,0,1,
第五中学校,35.77476753,139.5338364,1,1,0,1,0,1,1,1,1,1,1,1,
第一小学校,35.75393962,139.5161229,1,0,0,1,0,1,1,0,1,1,0,1,
第二小学校,35.75946211,139.5381244,1,0,0,1,0,1,1,0,1,1,0,0,
第三小学校,35.75712237,139.5244774,1,0,0,1,0,1,1,0,1,1,0,0,
第五小学校,35.74660568,139.528434,1,0,0,1,0,1,1,0,0,0,0,0,
第六小学校,35.76887329,139.5374393,1,0,0,1,0,1,1,0,1,1,0,0,
第七小学校,35.74990472,139.5040457,1,0,0,1,0,1,1,0,1,1,0,0,
第九小学校,35.74203374,139.507813,0,0,0,1,0,1,0,0,1,1,0,0,
第十小学校,35.75065556,139.4928538,0,0,0,1,0,1,0,0,1,1,0,0,
小山小学校,35.76489277,139.5185977,1,0,0,1,0,1,1,0,1,1,0,0,
神宝小学校,35.76680788,139.5438041,1,0,0,1,0,1,1,0,1,1,0,0,
南町小学校,35.74119398,139.5240779,1,0,0,1,0,1,1,0,1,1,0,0,
本村小学校,35.76014848,139.5077117,0,0,0,1,0,1,0,0,1,1,0,0,
旧下里小学校,35.75151305,139.4986346,0,0,0,1,0,1,0,0,1,1,0,0,
東中学校,35.7712605,139.5468095,1,0,0,1,0,1,1,0,1,1,0,0,
西中学校,35.74673166,139.5084863,1,0,0,1,0,1,1,0,1,1,0,0,
南中学校,35.74946771,139.5345614,1,0,0,1,0,1,1,0,1,1,0,0,
下里中学校,35.7515531,139.4997179,0,0,0,1,0,1,0,0,0,0,0,0,
中央中学校,35.74995495,139.5162067,1,0,0,1,0,1,1,0,1,1,0,0,
東久留米市スポーツセンター,35.7622587,139.5443016,0,0,0,1,0,1,0,0,1,1,0,0,
都立東久留米総合高等学校,35.76241792,139.5188948,0,0,0,1,0,1,0,0,1,1,0,0,
都立久留米西高等学校,35.76176765,139.5128288,0,0,0,1,0,1,0,0,1,1,0,0,
自由学園,35.75430936,139.5377527,1,0,0,1,0,1,1,0,1,1,0,0,
クリスチャン・アカデミー・イン・ジャパン,35.75887794,139.5363472,1,0,0,1,0,1,1,0,1,1,0,0,
学芸大学付属特別支援学校,35.7647247,139.5305667,0,0,0,1,0,1,0,0,1,1,0,0,
大門中学校,35.7628558,139.5436322,0,0,0,1,0,1,0,0,0,0,0,0,
柳泉園組合グランド,35.7547585,139.4944952,0,0,0,1,0,1,0,0,0,0,0,0,
滝山公園,35.7455653,139.5100302,0,0,0,1,0,1,0,0,0,0,0,0,
不動橋広場,35.758226,139.538917,0,0,0,1,0,1,0,0,0,0,0,0,
小山台遺跡公園,35.7644996,139.5292085,0,0,0,1,0,1,0,0,0,0,0,0,
下里本邑遺跡公園,35.761147,139.508896,0,0,0,1,0,1,0,0,0,0,0,0,
浄牧院･新川第２広場,35.7637083,139.5384771,0,0,0,1,0,1,0,0,0,0,0,0,
都立六仙公園,35.749933,139.522754,0,0,0,1,0,1,0,0,0,0,0,0,
第一小学校,35.75453476,139.38809,1,1,0,1,0,1,1,0,0,0,0,0,
第二小学校,35.75793104,139.3739368,1,1,0,1,0,1,1,0,0,0,0,0,
第三小学校,35.75666603,139.3977958,1,1,0,1,0,1,1,0,0,0,0,0,
第七小学校,35.73967361,139.4018945,1,1,0,1,0,1,1,0,0,0,0,0,
第八小学校,35.750211,139.3762,1,1,0,1,0,1,1,0,0,0,0,0,
第九小学校,35.74764436,139.3939876,1,1,0,1,0,1,1,0,0,0,0,0,
第十小学校,35.75282704,139.3669411,1,1,0,1,0,1,1,0,0,0,0,0,
雷塚小学校,35.74561673,139.4017981,1,1,0,1,0,1,1,0,0,0,0,0,
第一中学校,35.75489947,139.381629,1,1,0,1,0,1,1,0,0,0,0,0,
第三中学校,35.74969562,139.4040644,1,1,0,1,0,1,1,0,0,0,0,0,
第四中学校,35.73989792,139.4005508,1,1,0,1,0,1,1,0,0,0,0,0,
第五中学校,35.75336968,139.3691364,1,1,0,1,0,1,1,0,0,0,0,0,
小中一貫校村山学園,35.7434773,139.4078867,1,1,0,1,0,1,1,0,0,0,0,0,
山王森公園,35.7561302,139.3706174,1,1,0,1,0,1,1,0,0,0,0,0,
雷塚公園,35.7447241,139.3998152,1,1,0,1,0,1,1,0,0,0,0,0,
オカネ塚公園,35.745652,139.408843,1,1,0,1,0,1,1,0,0,0,0,0,
大南公園,35.7389167,139.4077202,1,1,0,1,0,1,1,0,0,0,0,0,
伊奈平公園,35.7401405,139.3712734,1,1,0,1,0,1,1,0,0,0,0,0,
経塚向公園,35.7545356,139.3600629,1,1,0,1,0,1,1,0,0,0,0,0,
中原公園,35.7568549,139.3632931,1,1,0,1,0,1,1,0,0,0,0,0,
大南東公園,35.7377501,139.4047205,1,1,0,1,0,1,1,0,0,0,0,0,
三ツ藤南公園,35.7489453,139.380614,1,1,0,1,0,1,1,0,0,0,0,0,
小山内運動広場,35.7646068,139.3653121,1,1,0,1,0,1,1,0,0,0,0,0,
シドメ久保運動広場,35.7460314,139.3705594,1,1,0,1,0,1,1,0,0,0,0,0,
三ツ木地域運動場,35.7566054,139.3784695,1,1,0,1,0,1,1,0,0,0,0,0,
原山地域運動場,35.7519786,139.39316,1,1,0,1,0,1,1,0,0,0,0,0,
残堀・伊奈平地域運動場,35.74808518,139.3691009,1,1,0,1,0,1,1,0,0,0,0,0,
総合運動公園運動場（第一）,35.7648236,139.3720579,1,1,0,1,0,1,1,0,0,0,0,0,
総合運動公園運動場（第二）,35.7648236,139.3720579,1,1,0,1,0,1,1,0,0,0,0,0,
野山北公園運動場,35.7637797,139.3844521,1,1,0,1,0,1,1,0,0,0,0,0,
カマキリ公園,35.742684,139.407712,1,1,0,1,0,1,1,0,0,0,0,0,
市民総合センター,35.7462267,139.403259,1,1,0,1,0,1,1,0,0,0,0,0,
総合体育館,35.764788,139.371992,1,1,0,1,0,1,1,0,0,0,0,0,
総合運動公園運動場（第三）,35.765235,139.372901,1,1,0,1,0,1,1,0,0,0,0,0,
プリンスの丘公園,35.743147,139.387752,1,1,0,1,0,1,1,0,0,0,0,0,
横田児童遊園,35.758834,139.386525,1,1,0,1,0,1,1,0,0,0,0,0,
新大南運動広場,35.736688,139.403172,1,1,0,1,0,1,1,0,0,0,0,0,
多摩第一小学校校庭,35.6478665,139.4389737,0,0,0,1,0,1,0,0,0,0,0,0,
多摩第二小学校校庭,35.6140088,139.4180962,0,0,0,1,0,1,0,0,0,0,0,0,
多摩第三小学校校庭,35.6285391,139.4602866,0,0,0,1,0,1,0,0,0,0,0,0,
連光寺小学校校庭,35.6135729,139.4237596,1,1,0,1,0,1,1,0,0,0,0,0,
北諏訪小学校校庭,35.6144337,139.4151048,1,1,0,1,0,1,1,0,0,0,0,0,
東寺方小学校校庭,35.6196148,139.4543622,0,0,0,1,0,1,0,0,0,0,0,0,
南鶴牧小学校校庭,35.6274497,139.4457767,1,1,0,1,0,1,1,0,0,0,0,0,
聖ヶ丘小学校校庭,35.6196978,139.4452186,1,1,0,1,0,1,1,0,0,0,0,0,
西落合小学校校庭,35.6183531,139.4295728,1,1,0,1,0,1,1,0,0,0,0,0,
大松台小学校校庭,35.617673,139.4412357,1,1,0,1,0,1,1,0,0,0,0,0,
諏訪小学校校庭,35.6226055,139.433814,1,1,0,1,0,1,1,0,0,0,0,0,
永山小学校校庭,35.6347846,139.434433,1,1,0,1,0,1,1,0,0,0,0,0,
瓜生小学校校庭,35.6487197,139.4560223,1,1,0,1,0,1,1,0,0,0,0,0,
東落合小学校校庭,35.6335985,139.4322305,1,1,0,1,0,1,1,0,0,0,0,0,
貝取小学校校庭,35.6418364,139.4302358,1,1,0,1,0,1,1,0,0,0,0,0,
豊ヶ丘小学校校庭,35.6220506,139.4551593,1,1,0,1,0,1,1,0,0,0,0,0,
愛和小学校校庭,35.6337327,139.4580088,1,1,0,1,0,1,1,0,0,0,0,0,
多摩中学校校庭,35.6139365,139.4146076,1,0,0,1,0,1,1,0,0,0,0,0,
東愛宕中学校校庭,35.6248917,139.4469961,1,0,0,1,0,1,0,0,0,0,0,0,
和田中学校校庭,35.6148452,139.4298285,1,0,0,1,0,1,1,0,0,0,0,0,
諏訪中学校校庭,35.6207086,139.4393497,1,0,0,1,0,1,1,0,0,0,0,0,
聖ヶ丘中学校校庭,35.6172392,139.425276,1,1,0,1,0,1,1,0,0,0,0,0,
鶴牧中学校校庭,35.62238,139.4337568,1,1,0,1,0,1,1,0,0,0,0,0,
多摩永山中学校校庭,35.6113901,139.4332755,1,1,0,1,0,1,1,0,0,0,0,0,
落合中学校校庭,35.6251081,139.4402911,1,1,0,1,0,1,1,0,0,0,0,0,
青陵中学校校庭,35.6443024,139.4183617,1,1,0,1,0,1,1,0,0,0,0,0,
図書館本館横グラウンド,35.613693,139.448007,1,1,0,1,0,1,1,0,0,0,0,0,
旧豊ヶ丘中学校校庭,35.650594,139.447417,1,1,0,1,0,1,1,0,0,0,0,0,
旧南豊ヶ丘小学校校庭,35.651366,139.447034,1,1,0,1,0,1,1,0,0,0,0,0,
旧北貝取小学校校庭,35.652502,139.447451,1,1,0,1,0,1,1,0,0,0,0,0,
帝京大学小学校グラウンド,35.649708,139.446936,1,1,0,1,0,1,1,0,0,0,0,0,
都立永山高等学校校庭,35.6507306,139.4563361,1,1,0,1,0,1,1,0,0,0,0,0,
京王聖蹟桜ヶ丘ショッピングセンター　A館2階スカイプラザ,35.6449028,139.4335687,1,0,0,0,0,0,1,0,0,0,0,0,
京王聖蹟桜ヶ丘ショッピングセンター　B館2階ガレリア、コリドール,35.6314239,139.4365635,1,0,0,0,0,0,1,0,0,0,0,0,
京王聖蹟桜ヶ丘ショッピングセンター　せいせき立体駐車場3階から屋上階,35.6415789,139.4570419,1,0,0,0,0,0,1,0,0,0,0,0,
ヴィータ聖蹟桜ヶ丘　2階歩行者専用通路,35.6302745,139.4502512,1,0,0,0,0,0,1,0,0,0,0,0,
稲城第一小学校,35.64068206,139.5118596,0,0,0,1,0,1,0,0,1,1,1,1,
稲城第二小学校,35.625078,139.4855552,1,1,0,1,0,1,0,0,1,1,1,1,
稲城第三小学校,35.6430659,139.4997784,0,0,0,1,0,1,0,0,1,1,1,1,
稲城第四小学校,35.64442728,139.5163706,0,0,0,1,0,1,0,0,1,1,1,1,
平尾小学校,35.61095824,139.4888497,1,1,0,1,0,1,0,0,1,1,1,1,
稲城第六小学校,35.65013722,139.4988406,0,0,0,1,0,1,0,0,1,1,0,1,
稲城第七小学校,35.63526105,139.5205861,0,0,0,1,0,1,0,0,1,1,0,1,
向陽台小学校,35.63699112,139.4880511,1,1,0,1,0,1,0,0,1,1,0,0,
城山小学校,35.64285618,139.4935736,1,1,0,1,0,1,0,0,1,1,0,0,
長峰小学校,35.62933381,139.4825837,1,1,0,1,0,1,0,0,1,1,0,1,
若葉台小学校,35.62640085,139.4678452,1,1,0,1,0,1,0,0,1,1,0,1,
稲城第一中学校,35.64023147,139.4992862,1,1,0,1,0,1,0,0,1,1,1,1,
稲城第二中学校,35.61623456,139.4810738,1,1,0,1,0,1,0,0,1,1,0,1,
稲城第三中学校,35.63628268,139.5075633,1,1,0,1,0,1,0,0,1,1,0,1,
稲城第四中学校,35.64576272,139.5183399,0,0,0,1,0,1,0,0,1,1,1,1,
稲城第五中学校,35.63811002,139.4898829,1,1,0,1,0,1,0,0,1,0,0,0,
稲城第六中学校,35.6242815,139.4674999,1,1,0,1,0,1,0,0,1,0,0,0,
複合施設ふれんど平尾,35.61396627,139.4918531,1,1,0,1,0,1,0,0,1,1,0,1,
公益社団法人九段盡性園,35.6439571,139.5209376,0,0,0,1,0,1,0,0,0,0,0,0,
北緑地公園,35.6517379,139.4975281,0,0,0,1,0,1,0,0,0,0,0,0,
大丸公園,35.647113,139.487097,0,0,0,1,0,1,0,0,0,0,0,0,
大丸第二公園,35.650676,139.496761,0,0,0,1,0,1,0,0,0,0,0,0,
平尾近隣公園,35.609841,139.49044,1,1,0,1,0,1,0,0,0,0,0,0,
稲城中央公園野球場,35.636614,139.486006,0,0,0,1,0,1,0,0,0,0,0,0,
稲城中央公園総合グラウンド,35.633155,139.487124,1,1,0,1,0,1,0,0,0,0,0,0,
城山公園,35.6433804,139.4876621,0,0,0,1,0,1,0,0,0,0,0,0,
吉方公園,35.638902,139.51043,0,0,0,1,0,1,0,0,0,0,0,0,
若葉台公園,35.6265015,139.472625,0,0,0,1,0,1,0,0,0,0,0,0,
都立若葉総合高等学校グラウンド,35.6182866,139.4791639,0,0,0,1,0,1,0,0,0,0,0,0,
